"file_name","Start (s)","End (s)","Scientific name","Common name","Confidence","site","year","month","day","time","count"
"./output/20230302_065150.BirdNET.results.csv",387,390,"Thryothorus ludovicianus","Carolina Wren",0.9849,3,"2023",3,2,651,1
"./output/20230302_065150.BirdNET.results.csv",390,393,"Thryothorus ludovicianus","Carolina Wren",0.9457,3,"2023",3,2,651,1
"./output/20230302_065150.BirdNET.results.csv",393,396,"Thryothorus ludovicianus","Carolina Wren",0.8187,3,"2023",3,2,651,1
"./output/20230302_065150.BirdNET.results.csv",396,399,"Thryothorus ludovicianus","Carolina Wren",0.6129,3,"2023",3,2,651,1
"./output/20230302_065150.BirdNET.results.csv",399,402,"Thryothorus ludovicianus","Carolina Wren",0.9631,3,"2023",3,2,651,1
"./output/20230302_065150.BirdNET.results.csv",402,405,"Thryothorus ludovicianus","Carolina Wren",0.5234,3,"2023",3,2,651,1
"./output/20230302_065150.BirdNET.results.csv",408,411,"Thryothorus ludovicianus","Carolina Wren",0.9587,3,"2023",3,2,651,1
"./output/20230302_065150.BirdNET.results.csv",411,414,"Thryothorus ludovicianus","Carolina Wren",0.8416,3,"2023",3,2,651,1
"./output/20230302_065150.BirdNET.results.csv",414,417,"Thryothorus ludovicianus","Carolina Wren",0.9838,3,"2023",3,2,651,1
"./output/20230302_065150.BirdNET.results.csv",417,420,"Thryothorus ludovicianus","Carolina Wren",0.6151,3,"2023",3,2,651,1
"./output/20230302_065150.BirdNET.results.csv",423,426,"Thryothorus ludovicianus","Carolina Wren",0.9865,3,"2023",3,2,651,1
"./output/20230302_065150.BirdNET.results.csv",429,432,"Thryothorus ludovicianus","Carolina Wren",0.946,3,"2023",3,2,651,1
"./output/20230303_062120.BirdNET.results.csv",552,555,"Thryothorus ludovicianus","Carolina Wren",0.9528,3,"2023",3,3,621,1
"./output/20230303_062120.BirdNET.results.csv",555,558,"Thryothorus ludovicianus","Carolina Wren",0.6623,3,"2023",3,3,621,1
"./output/20230303_062120.BirdNET.results.csv",561,564,"Thryothorus ludovicianus","Carolina Wren",0.5629,3,"2023",3,3,621,1
"./output/20230303_062120.BirdNET.results.csv",564,567,"Thryothorus ludovicianus","Carolina Wren",0.133,3,"2023",3,3,621,1
"./output/20230303_063130.BirdNET.results.csv",189,192,"Thryothorus ludovicianus","Carolina Wren",0.4207,3,"2023",3,3,631,1
"./output/20230303_063130.BirdNET.results.csv",195,198,"Thryothorus ludovicianus","Carolina Wren",0.2426,3,"2023",3,3,631,1
"./output/20230303_063130.BirdNET.results.csv",210,213,"Thryothorus ludovicianus","Carolina Wren",0.1598,3,"2023",3,3,631,1
