"file_name","Start (s)","End (s)","Scientific name","Common name","Confidence","site","year","month","day","time","count"
"//10.2.28.245/Shriver/ARU_Data/RealityWren/BikePath/Site20/output/20230301_060100.BirdNET.results.csv",333,336,"Thryothorus ludovicianus","Carolina Wren",0.2339,20,"2023",3,1,601,1
"//10.2.28.245/Shriver/ARU_Data/RealityWren/BikePath/Site20/output/20230301_060100.BirdNET.results.csv",354,357,"Thryothorus ludovicianus","Carolina Wren",0.1483,20,"2023",3,1,601,1
"//10.2.28.245/Shriver/ARU_Data/RealityWren/BikePath/Site20/output/20230301_060100.BirdNET.results.csv",384,387,"Thryothorus ludovicianus","Carolina Wren",0.3532,20,"2023",3,1,601,1
"//10.2.28.245/Shriver/ARU_Data/RealityWren/BikePath/Site20/output/20230301_060100.BirdNET.results.csv",396,399,"Thryothorus ludovicianus","Carolina Wren",0.1311,20,"2023",3,1,601,1
"//10.2.28.245/Shriver/ARU_Data/RealityWren/BikePath/Site20/output/20230301_061110.BirdNET.results.csv",177,180,"Thryothorus ludovicianus","Carolina Wren",0.3347,20,"2023",3,1,611,1
"//10.2.28.245/Shriver/ARU_Data/RealityWren/BikePath/Site20/output/20230301_062120.BirdNET.results.csv",132,135,"Thryothorus ludovicianus","Carolina Wren",0.196,20,"2023",3,1,621,1
"//10.2.28.245/Shriver/ARU_Data/RealityWren/BikePath/Site20/output/20230301_062120.BirdNET.results.csv",153,156,"Thryothorus ludovicianus","Carolina Wren",0.2038,20,"2023",3,1,621,1
"//10.2.28.245/Shriver/ARU_Data/RealityWren/BikePath/Site20/output/20230301_062120.BirdNET.results.csv",165,168,"Thryothorus ludovicianus","Carolina Wren",0.2051,20,"2023",3,1,621,1
"//10.2.28.245/Shriver/ARU_Data/RealityWren/BikePath/Site20/output/20230301_062120.BirdNET.results.csv",171,174,"Thryothorus ludovicianus","Carolina Wren",0.317,20,"2023",3,1,621,1
"//10.2.28.245/Shriver/ARU_Data/RealityWren/BikePath/Site20/output/20230301_062120.BirdNET.results.csv",183,186,"Thryothorus ludovicianus","Carolina Wren",0.2706,20,"2023",3,1,621,1
"//10.2.28.245/Shriver/ARU_Data/RealityWren/BikePath/Site20/output/20230301_062120.BirdNET.results.csv",192,195,"Thryothorus ludovicianus","Carolina Wren",0.2423,20,"2023",3,1,621,1
"//10.2.28.245/Shriver/ARU_Data/RealityWren/BikePath/Site20/output/20230301_062120.BirdNET.results.csv",204,207,"Thryothorus ludovicianus","Carolina Wren",0.3786,20,"2023",3,1,621,1
"//10.2.28.245/Shriver/ARU_Data/RealityWren/BikePath/Site20/output/20230301_062120.BirdNET.results.csv",210,213,"Thryothorus ludovicianus","Carolina Wren",0.2285,20,"2023",3,1,621,1
"//10.2.28.245/Shriver/ARU_Data/RealityWren/BikePath/Site20/output/20230301_062120.BirdNET.results.csv",216,219,"Thryothorus ludovicianus","Carolina Wren",0.1879,20,"2023",3,1,621,1
"//10.2.28.245/Shriver/ARU_Data/RealityWren/BikePath/Site20/output/20230301_062120.BirdNET.results.csv",222,225,"Thryothorus ludovicianus","Carolina Wren",0.2985,20,"2023",3,1,621,1
"//10.2.28.245/Shriver/ARU_Data/RealityWren/BikePath/Site20/output/20230301_062120.BirdNET.results.csv",228,231,"Thryothorus ludovicianus","Carolina Wren",0.2391,20,"2023",3,1,621,1
"//10.2.28.245/Shriver/ARU_Data/RealityWren/BikePath/Site20/output/20230301_062120.BirdNET.results.csv",237,240,"Thryothorus ludovicianus","Carolina Wren",0.2464,20,"2023",3,1,621,1
"//10.2.28.245/Shriver/ARU_Data/RealityWren/BikePath/Site20/output/20230301_062120.BirdNET.results.csv",246,249,"Thryothorus ludovicianus","Carolina Wren",0.1998,20,"2023",3,1,621,1
