"file_name","Start (s)","End (s)","Scientific name","Common name","Confidence","site","year","month","day","time","count"
"//10.2.28.245/Shriver/ARU_Data/RealityWren/BikePath/Site07/output/20230301_064140.BirdNET.results.csv",303,306,"Thryothorus ludovicianus","Carolina Wren",0.1557,7,"2023",3,1,641,1
"//10.2.28.245/Shriver/ARU_Data/RealityWren/BikePath/Site07/output/20230301_064140.BirdNET.results.csv",306,309,"Thryothorus ludovicianus","Carolina Wren",0.5172,7,"2023",3,1,641,1
"//10.2.28.245/Shriver/ARU_Data/RealityWren/BikePath/Site07/output/20230301_064140.BirdNET.results.csv",309,312,"Thryothorus ludovicianus","Carolina Wren",0.2067,7,"2023",3,1,641,1
"//10.2.28.245/Shriver/ARU_Data/RealityWren/BikePath/Site07/output/20230301_064140.BirdNET.results.csv",312,315,"Thryothorus ludovicianus","Carolina Wren",0.4523,7,"2023",3,1,641,1
"//10.2.28.245/Shriver/ARU_Data/RealityWren/BikePath/Site07/output/20230301_064140.BirdNET.results.csv",321,324,"Thryothorus ludovicianus","Carolina Wren",0.4247,7,"2023",3,1,641,1
"//10.2.28.245/Shriver/ARU_Data/RealityWren/BikePath/Site07/output/20230303_061110.BirdNET.results.csv",444,447,"Thryothorus ludovicianus","Carolina Wren",0.1515,7,"2023",3,3,611,1
"//10.2.28.245/Shriver/ARU_Data/RealityWren/BikePath/Site07/output/20230303_061110.BirdNET.results.csv",462,465,"Thryothorus ludovicianus","Carolina Wren",0.1909,7,"2023",3,3,611,1
"//10.2.28.245/Shriver/ARU_Data/RealityWren/BikePath/Site07/output/20230304_064140.BirdNET.results.csv",270,273,"Thryothorus ludovicianus","Carolina Wren",0.5242,7,"2023",3,4,641,1
"//10.2.28.245/Shriver/ARU_Data/RealityWren/BikePath/Site07/output/20230304_064140.BirdNET.results.csv",273,276,"Thryothorus ludovicianus","Carolina Wren",0.4125,7,"2023",3,4,641,1
"//10.2.28.245/Shriver/ARU_Data/RealityWren/BikePath/Site07/output/20230304_064140.BirdNET.results.csv",276,279,"Thryothorus ludovicianus","Carolina Wren",0.2902,7,"2023",3,4,641,1
"//10.2.28.245/Shriver/ARU_Data/RealityWren/BikePath/Site07/output/20230304_064140.BirdNET.results.csv",279,282,"Thryothorus ludovicianus","Carolina Wren",0.1714,7,"2023",3,4,641,1
"//10.2.28.245/Shriver/ARU_Data/RealityWren/BikePath/Site07/output/20230304_064140.BirdNET.results.csv",282,285,"Thryothorus ludovicianus","Carolina Wren",0.1337,7,"2023",3,4,641,1
"//10.2.28.245/Shriver/ARU_Data/RealityWren/BikePath/Site07/output/20230304_064140.BirdNET.results.csv",285,288,"Thryothorus ludovicianus","Carolina Wren",0.4379,7,"2023",3,4,641,1
"//10.2.28.245/Shriver/ARU_Data/RealityWren/BikePath/Site07/output/20230304_064140.BirdNET.results.csv",288,291,"Thryothorus ludovicianus","Carolina Wren",0.4151,7,"2023",3,4,641,1
"//10.2.28.245/Shriver/ARU_Data/RealityWren/BikePath/Site07/output/20230304_064140.BirdNET.results.csv",294,297,"Thryothorus ludovicianus","Carolina Wren",0.1397,7,"2023",3,4,641,1
"//10.2.28.245/Shriver/ARU_Data/RealityWren/BikePath/Site07/output/20230306_061110.BirdNET.results.csv",18,21,"Thryothorus ludovicianus","Carolina Wren",0.1631,7,"2023",3,6,611,1
"//10.2.28.245/Shriver/ARU_Data/RealityWren/BikePath/Site07/output/20230307_061110.BirdNET.results.csv",60,63,"Thryothorus ludovicianus","Carolina Wren",0.1422,7,"2023",3,7,611,1
"//10.2.28.245/Shriver/ARU_Data/RealityWren/BikePath/Site07/output/20230307_061110.BirdNET.results.csv",240,243,"Thryothorus ludovicianus","Carolina Wren",0.1684,7,"2023",3,7,611,1
"//10.2.28.245/Shriver/ARU_Data/RealityWren/BikePath/Site07/output/20230307_061110.BirdNET.results.csv",282,285,"Thryothorus ludovicianus","Carolina Wren",0.2011,7,"2023",3,7,611,1
"//10.2.28.245/Shriver/ARU_Data/RealityWren/BikePath/Site07/output/20230307_061110.BirdNET.results.csv",348,351,"Thryothorus ludovicianus","Carolina Wren",0.2381,7,"2023",3,7,611,1
"//10.2.28.245/Shriver/ARU_Data/RealityWren/BikePath/Site07/output/20230307_061110.BirdNET.results.csv",354,357,"Thryothorus ludovicianus","Carolina Wren",0.2276,7,"2023",3,7,611,1
"//10.2.28.245/Shriver/ARU_Data/RealityWren/BikePath/Site07/output/20230308_061110.BirdNET.results.csv",585,588,"Thryothorus ludovicianus","Carolina Wren",0.1403,7,"2023",3,8,611,1
"//10.2.28.245/Shriver/ARU_Data/RealityWren/BikePath/Site07/output/20230309_060100.BirdNET.results.csv",57,60,"Thryothorus ludovicianus","Carolina Wren",0.1601,7,"2023",3,9,601,1
"//10.2.28.245/Shriver/ARU_Data/RealityWren/BikePath/Site07/output/20230310_062120.BirdNET.results.csv",282,285,"Thryothorus ludovicianus","Carolina Wren",0.1912,7,"2023",3,10,621,1
"//10.2.28.245/Shriver/ARU_Data/RealityWren/BikePath/Site07/output/20230310_062120.BirdNET.results.csv",300,303,"Thryothorus ludovicianus","Carolina Wren",0.2259,7,"2023",3,10,621,1
"//10.2.28.245/Shriver/ARU_Data/RealityWren/BikePath/Site07/output/20230310_062120.BirdNET.results.csv",315,318,"Thryothorus ludovicianus","Carolina Wren",0.1431,7,"2023",3,10,621,1
"//10.2.28.245/Shriver/ARU_Data/RealityWren/BikePath/Site07/output/20230310_062120.BirdNET.results.csv",324,327,"Thryothorus ludovicianus","Carolina Wren",0.1505,7,"2023",3,10,621,1
"//10.2.28.245/Shriver/ARU_Data/RealityWren/BikePath/Site07/output/20230310_062120.BirdNET.results.csv",369,372,"Thryothorus ludovicianus","Carolina Wren",0.2689,7,"2023",3,10,621,1
"//10.2.28.245/Shriver/ARU_Data/RealityWren/BikePath/Site07/output/20230310_064140.BirdNET.results.csv",546,549,"Thryothorus ludovicianus","Carolina Wren",0.2066,7,"2023",3,10,641,1
"//10.2.28.245/Shriver/ARU_Data/RealityWren/BikePath/Site07/output/20230310_064140.BirdNET.results.csv",549,552,"Thryothorus ludovicianus","Carolina Wren",0.62,7,"2023",3,10,641,1
"//10.2.28.245/Shriver/ARU_Data/RealityWren/BikePath/Site07/output/20230310_064140.BirdNET.results.csv",552,555,"Thryothorus ludovicianus","Carolina Wren",0.1524,7,"2023",3,10,641,1
"//10.2.28.245/Shriver/ARU_Data/RealityWren/BikePath/Site07/output/20230310_064140.BirdNET.results.csv",555,558,"Thryothorus ludovicianus","Carolina Wren",0.1594,7,"2023",3,10,641,1
"//10.2.28.245/Shriver/ARU_Data/RealityWren/BikePath/Site07/output/20230310_064140.BirdNET.results.csv",561,564,"Thryothorus ludovicianus","Carolina Wren",0.1687,7,"2023",3,10,641,1
"//10.2.28.245/Shriver/ARU_Data/RealityWren/BikePath/Site07/output/20230310_064140.BirdNET.results.csv",564,567,"Thryothorus ludovicianus","Carolina Wren",0.4542,7,"2023",3,10,641,1
"//10.2.28.245/Shriver/ARU_Data/RealityWren/BikePath/Site07/output/20230310_064140.BirdNET.results.csv",570,573,"Thryothorus ludovicianus","Carolina Wren",0.2093,7,"2023",3,10,641,1
"//10.2.28.245/Shriver/ARU_Data/RealityWren/BikePath/Site07/output/20230310_064140.BirdNET.results.csv",576,579,"Thryothorus ludovicianus","Carolina Wren",0.2233,7,"2023",3,10,641,1
"//10.2.28.245/Shriver/ARU_Data/RealityWren/BikePath/Site07/output/20230310_064140.BirdNET.results.csv",579,582,"Thryothorus ludovicianus","Carolina Wren",0.4025,7,"2023",3,10,641,1
"//10.2.28.245/Shriver/ARU_Data/RealityWren/BikePath/Site07/output/20230310_064140.BirdNET.results.csv",582,585,"Thryothorus ludovicianus","Carolina Wren",0.2011,7,"2023",3,10,641,1
"//10.2.28.245/Shriver/ARU_Data/RealityWren/BikePath/Site07/output/20230310_064140.BirdNET.results.csv",588,591,"Thryothorus ludovicianus","Carolina Wren",0.1308,7,"2023",3,10,641,1
"//10.2.28.245/Shriver/ARU_Data/RealityWren/BikePath/Site07/output/20230310_064140.BirdNET.results.csv",597,600,"Thryothorus ludovicianus","Carolina Wren",0.177,7,"2023",3,10,641,1
"//10.2.28.245/Shriver/ARU_Data/RealityWren/BikePath/Site07/output/20230313_060100.BirdNET.results.csv",180,183,"Thryothorus ludovicianus","Carolina Wren",0.1762,7,"2023",3,13,601,1
"//10.2.28.245/Shriver/ARU_Data/RealityWren/BikePath/Site07/output/20230314_060100.BirdNET.results.csv",297,300,"Thryothorus ludovicianus","Carolina Wren",0.5628,7,"2023",3,14,601,1
"//10.2.28.245/Shriver/ARU_Data/RealityWren/BikePath/Site07/output/20230314_060100.BirdNET.results.csv",402,405,"Thryothorus ludovicianus","Carolina Wren",0.1868,7,"2023",3,14,601,1
"//10.2.28.245/Shriver/ARU_Data/RealityWren/BikePath/Site07/output/20230314_060100.BirdNET.results.csv",429,432,"Thryothorus ludovicianus","Carolina Wren",0.2068,7,"2023",3,14,601,1
"//10.2.28.245/Shriver/ARU_Data/RealityWren/BikePath/Site07/output/20230314_060100.BirdNET.results.csv",432,435,"Thryothorus ludovicianus","Carolina Wren",0.1761,7,"2023",3,14,601,1
"//10.2.28.245/Shriver/ARU_Data/RealityWren/BikePath/Site07/output/20230314_060100.BirdNET.results.csv",450,453,"Thryothorus ludovicianus","Carolina Wren",0.9436,7,"2023",3,14,601,1
"//10.2.28.245/Shriver/ARU_Data/RealityWren/BikePath/Site07/output/20230314_060100.BirdNET.results.csv",453,456,"Thryothorus ludovicianus","Carolina Wren",0.3366,7,"2023",3,14,601,1
"//10.2.28.245/Shriver/ARU_Data/RealityWren/BikePath/Site07/output/20230314_060100.BirdNET.results.csv",456,459,"Thryothorus ludovicianus","Carolina Wren",0.4204,7,"2023",3,14,601,1
"//10.2.28.245/Shriver/ARU_Data/RealityWren/BikePath/Site07/output/20230314_060100.BirdNET.results.csv",459,462,"Thryothorus ludovicianus","Carolina Wren",0.6743,7,"2023",3,14,601,1
"//10.2.28.245/Shriver/ARU_Data/RealityWren/BikePath/Site07/output/20230314_060100.BirdNET.results.csv",462,465,"Thryothorus ludovicianus","Carolina Wren",0.28,7,"2023",3,14,601,1
"//10.2.28.245/Shriver/ARU_Data/RealityWren/BikePath/Site07/output/20230314_060100.BirdNET.results.csv",465,468,"Thryothorus ludovicianus","Carolina Wren",0.403,7,"2023",3,14,601,1
"//10.2.28.245/Shriver/ARU_Data/RealityWren/BikePath/Site07/output/20230314_060100.BirdNET.results.csv",468,471,"Thryothorus ludovicianus","Carolina Wren",0.2211,7,"2023",3,14,601,1
"//10.2.28.245/Shriver/ARU_Data/RealityWren/BikePath/Site07/output/20230314_060100.BirdNET.results.csv",471,474,"Thryothorus ludovicianus","Carolina Wren",0.7105,7,"2023",3,14,601,1
"//10.2.28.245/Shriver/ARU_Data/RealityWren/BikePath/Site07/output/20230314_060100.BirdNET.results.csv",474,477,"Thryothorus ludovicianus","Carolina Wren",0.8965,7,"2023",3,14,601,1
"//10.2.28.245/Shriver/ARU_Data/RealityWren/BikePath/Site07/output/20230314_060100.BirdNET.results.csv",477,480,"Thryothorus ludovicianus","Carolina Wren",0.4493,7,"2023",3,14,601,1
