"file_name","Start (s)","End (s)","Scientific name","Common name","Confidence","site","year","month","day","time","count"
"//10.2.28.245/Shriver/ARU_Data/RealityWren/BikePath/Site19/output/20230301_065150.BirdNET.results.csv",423,426,"Thryothorus ludovicianus","Carolina Wren",0.1906,19,"2023",3,1,651,1
"//10.2.28.245/Shriver/ARU_Data/RealityWren/BikePath/Site19/output/20230301_065150.BirdNET.results.csv",459,462,"Thryothorus ludovicianus","Carolina Wren",0.2183,19,"2023",3,1,651,1
"//10.2.28.245/Shriver/ARU_Data/RealityWren/BikePath/Site19/output/20230302_061110.BirdNET.results.csv",336,339,"Thryothorus ludovicianus","Carolina Wren",0.1496,19,"2023",3,2,611,1
"//10.2.28.245/Shriver/ARU_Data/RealityWren/BikePath/Site19/output/20230304_062120.BirdNET.results.csv",123,126,"Thryothorus ludovicianus","Carolina Wren",0.2319,19,"2023",3,4,621,1
"//10.2.28.245/Shriver/ARU_Data/RealityWren/BikePath/Site19/output/20230304_062120.BirdNET.results.csv",180,183,"Thryothorus ludovicianus","Carolina Wren",0.1502,19,"2023",3,4,621,1
"//10.2.28.245/Shriver/ARU_Data/RealityWren/BikePath/Site19/output/20230304_063130.BirdNET.results.csv",549,552,"Thryothorus ludovicianus","Carolina Wren",0.2588,19,"2023",3,4,631,1
"//10.2.28.245/Shriver/ARU_Data/RealityWren/BikePath/Site19/output/20230304_063130.BirdNET.results.csv",558,561,"Thryothorus ludovicianus","Carolina Wren",0.3032,19,"2023",3,4,631,1
"//10.2.28.245/Shriver/ARU_Data/RealityWren/BikePath/Site19/output/20230304_063130.BirdNET.results.csv",564,567,"Thryothorus ludovicianus","Carolina Wren",0.1382,19,"2023",3,4,631,1
"//10.2.28.245/Shriver/ARU_Data/RealityWren/BikePath/Site19/output/20230304_063130.BirdNET.results.csv",579,582,"Thryothorus ludovicianus","Carolina Wren",0.1471,19,"2023",3,4,631,1
"//10.2.28.245/Shriver/ARU_Data/RealityWren/BikePath/Site19/output/20230304_063130.BirdNET.results.csv",585,588,"Thryothorus ludovicianus","Carolina Wren",0.1581,19,"2023",3,4,631,1
"//10.2.28.245/Shriver/ARU_Data/RealityWren/BikePath/Site19/output/20230304_064140.BirdNET.results.csv",3,6,"Thryothorus ludovicianus","Carolina Wren",0.2302,19,"2023",3,4,641,1
"//10.2.28.245/Shriver/ARU_Data/RealityWren/BikePath/Site19/output/20230304_064140.BirdNET.results.csv",18,21,"Thryothorus ludovicianus","Carolina Wren",0.3966,19,"2023",3,4,641,1
"//10.2.28.245/Shriver/ARU_Data/RealityWren/BikePath/Site19/output/20230304_064140.BirdNET.results.csv",30,33,"Thryothorus ludovicianus","Carolina Wren",0.4605,19,"2023",3,4,641,1
"//10.2.28.245/Shriver/ARU_Data/RealityWren/BikePath/Site19/output/20230304_064140.BirdNET.results.csv",39,42,"Thryothorus ludovicianus","Carolina Wren",0.6188,19,"2023",3,4,641,1
"//10.2.28.245/Shriver/ARU_Data/RealityWren/BikePath/Site19/output/20230304_064140.BirdNET.results.csv",48,51,"Thryothorus ludovicianus","Carolina Wren",0.2111,19,"2023",3,4,641,1
"//10.2.28.245/Shriver/ARU_Data/RealityWren/BikePath/Site19/output/20230304_064140.BirdNET.results.csv",54,57,"Thryothorus ludovicianus","Carolina Wren",0.1874,19,"2023",3,4,641,1
"//10.2.28.245/Shriver/ARU_Data/RealityWren/BikePath/Site19/output/20230304_064140.BirdNET.results.csv",60,63,"Thryothorus ludovicianus","Carolina Wren",0.134,19,"2023",3,4,641,1
"//10.2.28.245/Shriver/ARU_Data/RealityWren/BikePath/Site19/output/20230304_064140.BirdNET.results.csv",72,75,"Thryothorus ludovicianus","Carolina Wren",0.7101,19,"2023",3,4,641,1
"//10.2.28.245/Shriver/ARU_Data/RealityWren/BikePath/Site19/output/20230304_064140.BirdNET.results.csv",90,93,"Thryothorus ludovicianus","Carolina Wren",0.2056,19,"2023",3,4,641,1
"//10.2.28.245/Shriver/ARU_Data/RealityWren/BikePath/Site19/output/20230304_064140.BirdNET.results.csv",123,126,"Thryothorus ludovicianus","Carolina Wren",0.5695,19,"2023",3,4,641,1
