"file_name","Start (s)","End (s)","Scientific name","Common name","Confidence","site","year","month","day","time","count"
"//10.2.28.245/Shriver/ARU_Data/RealityWren/BikePath/Site09/output/20230301_061110.BirdNET.results.csv",81,84,"Thryothorus ludovicianus","Carolina Wren",0.2162,9,"2023",3,1,611,1
"//10.2.28.245/Shriver/ARU_Data/RealityWren/BikePath/Site09/output/20230301_061110.BirdNET.results.csv",588,591,"Thryothorus ludovicianus","Carolina Wren",0.1395,9,"2023",3,1,611,1
"//10.2.28.245/Shriver/ARU_Data/RealityWren/BikePath/Site09/output/20230301_062120.BirdNET.results.csv",21,24,"Thryothorus ludovicianus","Carolina Wren",0.34,9,"2023",3,1,621,1
"//10.2.28.245/Shriver/ARU_Data/RealityWren/BikePath/Site09/output/20230301_062120.BirdNET.results.csv",129,132,"Thryothorus ludovicianus","Carolina Wren",0.1366,9,"2023",3,1,621,1
"//10.2.28.245/Shriver/ARU_Data/RealityWren/BikePath/Site09/output/20230301_062120.BirdNET.results.csv",447,450,"Thryothorus ludovicianus","Carolina Wren",0.1497,9,"2023",3,1,621,1
"//10.2.28.245/Shriver/ARU_Data/RealityWren/BikePath/Site09/output/20230301_062120.BirdNET.results.csv",498,501,"Thryothorus ludovicianus","Carolina Wren",0.2088,9,"2023",3,1,621,1
"//10.2.28.245/Shriver/ARU_Data/RealityWren/BikePath/Site09/output/20230301_062120.BirdNET.results.csv",510,513,"Thryothorus ludovicianus","Carolina Wren",0.1408,9,"2023",3,1,621,1
"//10.2.28.245/Shriver/ARU_Data/RealityWren/BikePath/Site09/output/20230301_063130.BirdNET.results.csv",123,126,"Thryothorus ludovicianus","Carolina Wren",0.1528,9,"2023",3,1,631,1
"//10.2.28.245/Shriver/ARU_Data/RealityWren/BikePath/Site09/output/20230302_065150.BirdNET.results.csv",153,156,"Thryothorus ludovicianus","Carolina Wren",0.1343,9,"2023",3,2,651,1
"//10.2.28.245/Shriver/ARU_Data/RealityWren/BikePath/Site09/output/20230302_065150.BirdNET.results.csv",237,240,"Thryothorus ludovicianus","Carolina Wren",0.3389,9,"2023",3,2,651,1
"//10.2.28.245/Shriver/ARU_Data/RealityWren/BikePath/Site09/output/20230302_065150.BirdNET.results.csv",321,324,"Thryothorus ludovicianus","Carolina Wren",0.1875,9,"2023",3,2,651,1
"//10.2.28.245/Shriver/ARU_Data/RealityWren/BikePath/Site09/output/20230303_062120.BirdNET.results.csv",378,381,"Thryothorus ludovicianus","Carolina Wren",0.2328,9,"2023",3,3,621,1
