"file_name","Start (s)","End (s)","Scientific name","Common name","Confidence","site","year","month","day","time","count"
"//10.2.28.245/Shriver/ARU_Data/RealityWren/BikePath/Site16/output/20230301_061110.BirdNET.results.csv",372,375,"Thryothorus ludovicianus","Carolina Wren",0.3625,16,"2023",3,1,611,1
"//10.2.28.245/Shriver/ARU_Data/RealityWren/BikePath/Site16/output/20230301_063130.BirdNET.results.csv",408,411,"Thryothorus ludovicianus","Carolina Wren",0.1312,16,"2023",3,1,631,1
"//10.2.28.245/Shriver/ARU_Data/RealityWren/BikePath/Site16/output/20230301_064140.BirdNET.results.csv",414,417,"Thryothorus ludovicianus","Carolina Wren",0.1643,16,"2023",3,1,641,1
"//10.2.28.245/Shriver/ARU_Data/RealityWren/BikePath/Site16/output/20230301_064140.BirdNET.results.csv",420,423,"Thryothorus ludovicianus","Carolina Wren",0.1409,16,"2023",3,1,641,1
"//10.2.28.245/Shriver/ARU_Data/RealityWren/BikePath/Site16/output/20230302_062120.BirdNET.results.csv",78,81,"Thryothorus ludovicianus","Carolina Wren",0.1525,16,"2023",3,2,621,1
"//10.2.28.245/Shriver/ARU_Data/RealityWren/BikePath/Site16/output/20230302_062120.BirdNET.results.csv",117,120,"Thryothorus ludovicianus","Carolina Wren",0.3135,16,"2023",3,2,621,1
"//10.2.28.245/Shriver/ARU_Data/RealityWren/BikePath/Site16/output/20230302_062120.BirdNET.results.csv",147,150,"Thryothorus ludovicianus","Carolina Wren",0.329,16,"2023",3,2,621,1
"//10.2.28.245/Shriver/ARU_Data/RealityWren/BikePath/Site16/output/20230302_062120.BirdNET.results.csv",162,165,"Thryothorus ludovicianus","Carolina Wren",0.1616,16,"2023",3,2,621,1
"//10.2.28.245/Shriver/ARU_Data/RealityWren/BikePath/Site16/output/20230302_063130.BirdNET.results.csv",333,336,"Thryothorus ludovicianus","Carolina Wren",0.4072,16,"2023",3,2,631,1
"//10.2.28.245/Shriver/ARU_Data/RealityWren/BikePath/Site16/output/20230302_063130.BirdNET.results.csv",336,339,"Thryothorus ludovicianus","Carolina Wren",0.9695,16,"2023",3,2,631,1
"//10.2.28.245/Shriver/ARU_Data/RealityWren/BikePath/Site16/output/20230302_063130.BirdNET.results.csv",339,342,"Thryothorus ludovicianus","Carolina Wren",0.8716,16,"2023",3,2,631,1
"//10.2.28.245/Shriver/ARU_Data/RealityWren/BikePath/Site16/output/20230302_063130.BirdNET.results.csv",342,345,"Thryothorus ludovicianus","Carolina Wren",0.8172,16,"2023",3,2,631,1
"//10.2.28.245/Shriver/ARU_Data/RealityWren/BikePath/Site16/output/20230302_063130.BirdNET.results.csv",345,348,"Thryothorus ludovicianus","Carolina Wren",0.9497,16,"2023",3,2,631,1
"//10.2.28.245/Shriver/ARU_Data/RealityWren/BikePath/Site16/output/20230302_063130.BirdNET.results.csv",348,351,"Thryothorus ludovicianus","Carolina Wren",0.9816,16,"2023",3,2,631,1
"//10.2.28.245/Shriver/ARU_Data/RealityWren/BikePath/Site16/output/20230302_063130.BirdNET.results.csv",351,354,"Thryothorus ludovicianus","Carolina Wren",0.9433,16,"2023",3,2,631,1
"//10.2.28.245/Shriver/ARU_Data/RealityWren/BikePath/Site16/output/20230302_063130.BirdNET.results.csv",354,357,"Thryothorus ludovicianus","Carolina Wren",0.9471,16,"2023",3,2,631,1
"//10.2.28.245/Shriver/ARU_Data/RealityWren/BikePath/Site16/output/20230302_063130.BirdNET.results.csv",357,360,"Thryothorus ludovicianus","Carolina Wren",0.8536,16,"2023",3,2,631,1
"//10.2.28.245/Shriver/ARU_Data/RealityWren/BikePath/Site16/output/20230302_063130.BirdNET.results.csv",360,363,"Thryothorus ludovicianus","Carolina Wren",0.9714,16,"2023",3,2,631,1
"//10.2.28.245/Shriver/ARU_Data/RealityWren/BikePath/Site16/output/20230302_063130.BirdNET.results.csv",363,366,"Thryothorus ludovicianus","Carolina Wren",0.9726,16,"2023",3,2,631,1
"//10.2.28.245/Shriver/ARU_Data/RealityWren/BikePath/Site16/output/20230302_063130.BirdNET.results.csv",366,369,"Thryothorus ludovicianus","Carolina Wren",0.5648,16,"2023",3,2,631,1
"//10.2.28.245/Shriver/ARU_Data/RealityWren/BikePath/Site16/output/20230302_063130.BirdNET.results.csv",369,372,"Thryothorus ludovicianus","Carolina Wren",0.4821,16,"2023",3,2,631,1
"//10.2.28.245/Shriver/ARU_Data/RealityWren/BikePath/Site16/output/20230302_063130.BirdNET.results.csv",378,381,"Thryothorus ludovicianus","Carolina Wren",0.5132,16,"2023",3,2,631,1
"//10.2.28.245/Shriver/ARU_Data/RealityWren/BikePath/Site16/output/20230302_063130.BirdNET.results.csv",381,384,"Thryothorus ludovicianus","Carolina Wren",0.8596,16,"2023",3,2,631,1
