file_name,Start (s),End (s),Scientific name,Common name,Confidence,site,year,month,day,time,count
./output/20230302_055050.BirdNET.results.csv,69,72,Thryothorus ludovicianus,Carolina Wren,0.1735,13,2023,3,2,550,1
./output/20230302_063130.BirdNET.results.csv,195,198,Thryothorus ludovicianus,Carolina Wren,0.1473,13,2023,3,2,631,1
./output/20230303_064140.BirdNET.results.csv,282,285,Thryothorus ludovicianus,Carolina Wren,0.1821,13,2023,3,3,641,1
./output/20230303_064140.BirdNET.results.csv,318,321,Thryothorus ludovicianus,Carolina Wren,0.1594,13,2023,3,3,641,1
./output/20230303_064140.BirdNET.results.csv,330,333,Thryothorus ludovicianus,Carolina Wren,0.1907,13,2023,3,3,641,1
./output/20230303_065150.BirdNET.results.csv,465,468,Thryothorus ludovicianus,Carolina Wren,0.1592,13,2023,3,3,651,1
./output/20230303_065150.BirdNET.results.csv,468,471,Thryothorus ludovicianus,Carolina Wren,0.197,13,2023,3,3,651,1
./output/20230303_065150.BirdNET.results.csv,480,483,Thryothorus ludovicianus,Carolina Wren,0.2892,13,2023,3,3,651,1
./output/20230303_065150.BirdNET.results.csv,486,489,Thryothorus ludovicianus,Carolina Wren,0.142,13,2023,3,3,651,1
./output/20230304_062120.BirdNET.results.csv,597,600,Thryothorus ludovicianus,Carolina Wren,0.2505,13,2023,3,4,621,1
./output/20230304_063130.BirdNET.results.csv,0,3,Thryothorus ludovicianus,Carolina Wren,0.1707,13,2023,3,4,631,1
./output/20230304_063130.BirdNET.results.csv,159,162,Thryothorus ludovicianus,Carolina Wren,0.1875,13,2023,3,4,631,1
./output/20230304_064140.BirdNET.results.csv,525,528,Thryothorus ludovicianus,Carolina Wren,0.2276,13,2023,3,4,641,1
./output/20230304_064140.BirdNET.results.csv,531,534,Thryothorus ludovicianus,Carolina Wren,0.1464,13,2023,3,4,641,1
./output/20230305_060100.BirdNET.results.csv,78,81,Thryothorus ludovicianus,Carolina Wren,0.3125,13,2023,3,5,601,1
./output/20230305_060100.BirdNET.results.csv,288,291,Thryothorus ludovicianus,Carolina Wren,0.1694,13,2023,3,5,601,1
./output/20230305_060100.BirdNET.results.csv,318,321,Thryothorus ludovicianus,Carolina Wren,0.1394,13,2023,3,5,601,1
./output/20230305_061110.BirdNET.results.csv,570,573,Thryothorus ludovicianus,Carolina Wren,0.1681,13,2023,3,5,611,1
./output/20230306_060100.BirdNET.results.csv,465,468,Thryothorus ludovicianus,Carolina Wren,0.2286,13,2023,3,6,601,1
./output/20230306_060100.BirdNET.results.csv,564,567,Thryothorus ludovicianus,Carolina Wren,0.1339,13,2023,3,6,601,1
./output/20230306_061110.BirdNET.results.csv,141,144,Thryothorus ludovicianus,Carolina Wren,0.2112,13,2023,3,6,611,1
./output/20230306_061110.BirdNET.results.csv,165,168,Thryothorus ludovicianus,Carolina Wren,0.5803,13,2023,3,6,611,1
./output/20230306_062120.BirdNET.results.csv,447,450,Thryothorus ludovicianus,Carolina Wren,0.1302,13,2023,3,6,621,1
./output/20230306_062120.BirdNET.results.csv,477,480,Thryothorus ludovicianus,Carolina Wren,0.2257,13,2023,3,6,621,1
./output/20230306_062120.BirdNET.results.csv,480,483,Thryothorus ludovicianus,Carolina Wren,0.1998,13,2023,3,6,621,1
./output/20230306_062120.BirdNET.results.csv,486,489,Thryothorus ludovicianus,Carolina Wren,0.2282,13,2023,3,6,621,1
./output/20230306_062120.BirdNET.results.csv,504,507,Thryothorus ludovicianus,Carolina Wren,0.133,13,2023,3,6,621,1
./output/20230306_062120.BirdNET.results.csv,540,543,Thryothorus ludovicianus,Carolina Wren,0.1747,13,2023,3,6,621,1
./output/20230306_064140.BirdNET.results.csv,549,552,Thryothorus ludovicianus,Carolina Wren,0.1786,13,2023,3,6,641,1
./output/20230306_180000.BirdNET.results.csv,327,330,Thryothorus ludovicianus,Carolina Wren,0.7315,13,2023,3,6,1800,1
./output/20230306_180000.BirdNET.results.csv,330,333,Thryothorus ludovicianus,Carolina Wren,0.7204,13,2023,3,6,1800,1
./output/20230306_180000.BirdNET.results.csv,333,336,Thryothorus ludovicianus,Carolina Wren,0.8099,13,2023,3,6,1800,1
./output/20230306_180000.BirdNET.results.csv,336,339,Thryothorus ludovicianus,Carolina Wren,0.356,13,2023,3,6,1800,1
./output/20230307_060100.BirdNET.results.csv,267,270,Thryothorus ludovicianus,Carolina Wren,0.2691,13,2023,3,7,601,1
./output/20230307_060100.BirdNET.results.csv,270,273,Thryothorus ludovicianus,Carolina Wren,0.1957,13,2023,3,7,601,1
./output/20230307_060100.BirdNET.results.csv,309,312,Thryothorus ludovicianus,Carolina Wren,0.2082,13,2023,3,7,601,1
./output/20230307_060100.BirdNET.results.csv,315,318,Thryothorus ludovicianus,Carolina Wren,0.2804,13,2023,3,7,601,1
./output/20230307_060100.BirdNET.results.csv,369,372,Thryothorus ludovicianus,Carolina Wren,0.3138,13,2023,3,7,601,1
./output/20230307_060100.BirdNET.results.csv,453,456,Thryothorus ludovicianus,Carolina Wren,0.1772,13,2023,3,7,601,1
./output/20230307_060100.BirdNET.results.csv,519,522,Thryothorus ludovicianus,Carolina Wren,0.1603,13,2023,3,7,601,1
./output/20230307_061110.BirdNET.results.csv,75,78,Thryothorus ludovicianus,Carolina Wren,0.2866,13,2023,3,7,611,1
./output/20230307_061110.BirdNET.results.csv,81,84,Thryothorus ludovicianus,Carolina Wren,0.1544,13,2023,3,7,611,1
./output/20230307_061110.BirdNET.results.csv,270,273,Thryothorus ludovicianus,Carolina Wren,0.1341,13,2023,3,7,611,1
./output/20230307_061110.BirdNET.results.csv,309,312,Thryothorus ludovicianus,Carolina Wren,0.1656,13,2023,3,7,611,1
